user_id,profile_source,has_profile,university_name,school_tier,class_year,major_name,major_cat,mentor_booked,live_resume_used,resume_tool_used,course_previews,target_co_searches,logins,content_views,forum_posts,total_events,intent_events,intent_ratio,tenure_days,days_since_active,email_open_rate,email_click_rate,has_email_record,upgraded
U100085,resume_template_form,1,Emory University,semi_target,freshman,Economics,finance_econ,0,0,1,2,0,2,8,0,13,3,0.231,194,7,0.32,0.13,1,0
U101744,self_completed_profile,1,Kent State University,non_target,freshman,Political Science,other,0,0,0,0,0,4,6,0,10,0,0.0,193,12,0.322,0.161,1,0
U100879,resume_template_form,1,UT Austin,semi_target,sophomore,Political Science,other,0,0,0,0,0,1,1,0,2,0,0.0,26,164,0.193,0.096,1,0
U100412,resume_workshop_registration,1,Harvard University,target,sophomore,Accounting,finance_econ,1,0,0,2,1,10,20,1,35,4,0.114,187,19,0.844,0.477,1,0
U100196,resume_template_form,1,Harvard University,target,senior,Communications,other,0,0,0,2,0,4,8,0,14,2,0.143,182,17,0.38,0.139,1,0
U101834,info_session_registration,1,Boston College,semi_target,freshman,Finance,finance_econ,1,1,1,9,11,6,13,1,43,23,0.535,198,5,0.562,0.227,1,0
U100284,resume_template_form,1,Arizona State University,non_target,sophomore,Psychology,other,0,0,0,0,4,12,30,1,47,4,0.085,198,1,0.497,0.238,1,0
U101568,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,0,2,4,5,0,12,3,0.25,193,8,0.361,0.13,1,0
U101169,resume_template_form,1,UT Austin,semi_target,freshman,Mathematics,stem,0,1,1,1,1,10,12,3,29,4,0.138,204,0,0.467,0.247,1,0
U100666,info_session_registration,1,University of Pennsylvania,target,junior,Economics,finance_econ,0,0,0,1,1,5,4,0,11,2,0.182,173,5,0.611,0.272,1,0
U100684,resume_workshop_registration,1,Emory University,semi_target,senior,Statistics,stem,0,0,1,4,2,10,24,3,44,7,0.159,201,2,0.611,0.277,1,1
U100380,info_session_registration,1,Kent State University,non_target,junior,History,other,0,1,0,2,0,12,23,4,42,3,0.071,196,13,0.709,0.299,1,0
U101523,resume_template_form,1,Arizona State University,non_target,senior,Engineering,stem,0,0,0,2,2,10,23,2,39,4,0.103,188,15,0.489,0.19,1,0
U101012,resume_template_form,1,University of Illinois,semi_target,sophomore,Accounting,finance_econ,0,0,0,1,0,16,20,2,39,1,0.026,205,2,0.503,0.213,1,0
U101752,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,4,8,6,7,0,26,13,0.5,206,3,0.571,0.236,1,0
U100290,info_session_registration,1,Kent State University,non_target,junior,Economics,finance_econ,0,1,1,3,1,20,22,2,50,6,0.12,204,2,0.647,0.317,1,0
U100359,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,0,3,9,8,0,21,4,0.19,200,7,0.587,0.348,1,0
U101430,self_completed_profile,1,Ohio State University,semi_target,senior,Psychology,other,0,0,0,0,0,11,35,4,50,0,0.0,195,9,0.605,0.221,1,0
U100364,resume_template_form,1,Temple University,non_target,junior,Engineering,stem,0,0,0,0,1,5,10,0,16,1,0.062,199,4,0.313,0.167,1,0
U100524,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,5,4,0,9,0,0.0,124,78,0.28,0.114,1,0
U100574,info_session_registration,1,University of Illinois,semi_target,sophomore,Mathematics,stem,0,0,0,0,0,17,18,2,37,0,0.0,205,0,0.48,0.241,1,0
U101495,resume_template_form,1,University of Pennsylvania,target,junior,Accounting,finance_econ,1,1,0,4,13,5,13,1,38,19,0.5,197,5,0.723,0.413,1,1
U100693,email_capture,1,Boston College,semi_target,senior,Communications,other,0,0,0,0,1,7,9,0,17,1,0.059,201,1,0.405,0.243,1,0
U100704,email_capture,1,Ohio State University,semi_target,sophomore,Finance,finance_econ,1,1,0,1,1,7,4,0,15,4,0.267,174,17,0.362,0.213,1,0
U100112,info_session_registration,1,University of Nevada,non_target,sophomore,Finance,finance_econ,0,0,1,0,0,6,6,0,13,1,0.077,169,18,0.227,0.094,1,0
U101126,info_session_registration,1,Harvard University,target,junior,Computer Science,stem,0,0,0,1,1,4,4,0,10,2,0.2,182,9,0.433,0.242,1,0
U100414,info_session_registration,1,New York University,target,freshman,Accounting,finance_econ,0,0,0,3,5,9,5,1,23,8,0.348,194,8,0.561,0.324,1,0
U100589,email_capture,1,Boston College,semi_target,senior,Mathematics,stem,0,0,1,0,0,8,13,0,22,1,0.045,180,19,0.317,0.118,1,0
U101076,info_session_registration,1,University of Chicago,target,junior,Statistics,stem,0,0,0,4,1,17,20,3,45,5,0.111,190,10,0.827,0.354,1,0
U101052,resume_workshop_registration,1,Emory University,semi_target,junior,History,other,0,0,0,3,4,6,14,0,27,7,0.259,201,0,0.509,0.253,1,0
U101089,info_session_registration,1,New York University,target,senior,Finance,finance_econ,0,0,1,0,1,7,21,5,35,2,0.057,191,18,0.692,0.34,1,0
U101757,resume_workshop_registration,1,Boston College,semi_target,senior,Mathematics,stem,0,0,0,0,0,17,25,6,48,0,0.0,206,1,0.483,0.211,1,0
U101345,resume_template_form,1,Emory University,semi_target,senior,Accounting,finance_econ,0,0,1,0,3,1,9,0,14,4,0.286,148,53,0.0,0.0,0,0
U100843,email_capture,1,University of Michigan,target,junior,Economics,finance_econ,1,0,1,3,3,9,17,2,36,8,0.222,203,3,0.621,0.354,1,0
U100966,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,1,4,6,8,22,1,43,12,0.279,208,0,0.499,0.264,1,1
U100594,resume_workshop_registration,1,UT Austin,semi_target,senior,Mathematics,stem,0,0,0,2,1,7,11,0,21,3,0.143,179,24,0.484,0.289,1,0
U100927,self_completed_profile,1,Cornell University,target,senior,Political Science,other,1,0,0,0,0,16,17,1,35,1,0.029,194,7,0.505,0.277,1,0
U100308,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,1,0,1,1,0,3,1,0.333,206,2,0.334,0.164,1,0
U101410,resume_template_form,1,UT Austin,semi_target,freshman,Psychology,other,0,0,1,3,3,4,2,0,13,7,0.538,170,2,0.382,0.153,1,0
U101378,resume_workshop_registration,1,San Diego State,non_target,freshman,Psychology,other,0,0,1,2,6,4,8,0,21,9,0.429,187,4,0.437,0.249,1,0
U100058,resume_template_form,1,Arizona State University,non_target,junior,History,other,0,0,0,0,0,4,11,2,17,0,0.0,168,26,0.308,0.111,1,0
U100159,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,7,5,0,12,0,0.0,146,14,0.133,0.074,1,0
U101836,resume_workshop_registration,1,Boston College,semi_target,freshman,Economics,finance_econ,1,1,1,3,4,9,20,5,44,10,0.227,199,1,0.648,0.24,1,1
U100186,info_session_registration,1,University of Michigan,target,junior,Political Science,other,1,0,1,3,4,11,11,0,31,9,0.29,205,0,0.647,0.341,1,1
U100244,email_capture,1,Temple University,non_target,junior,Statistics,stem,0,0,0,0,0,9,16,3,28,0,0.0,201,3,0.509,0.204,1,0
U101391,info_session_registration,1,UT Austin,semi_target,senior,Computer Science,stem,0,0,1,3,2,5,13,2,26,6,0.231,188,18,0.0,0.0,0,0
U100157,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,1,1,3,2,1,0,9,6,0.667,153,4,0.422,0.244,1,0
U101083,resume_workshop_registration,1,Ohio State University,semi_target,senior,Mathematics,stem,0,1,0,0,5,12,11,0,29,6,0.207,200,4,0.625,0.269,1,0
U100804,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,0,0,1,1,0,3,1,0.333,109,62,0.359,0.158,1,0
U101236,resume_template_form,1,Emory University,semi_target,senior,Communications,other,0,1,1,0,0,2,5,0,9,2,0.222,157,35,0.374,0.19,1,0
U100777,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,6,18,1,25,0,0.0,188,17,0.577,0.331,1,0
U101127,resume_template_form,1,University of Kansas,non_target,junior,Communications,other,1,0,0,2,2,13,19,0,37,5,0.135,208,0,0.424,0.16,1,0
U101657,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,1,2,14,17,1,35,3,0.086,199,4,0.525,0.276,1,0
U101874,email_capture,1,Kent State University,non_target,sophomore,Engineering,stem,0,0,0,0,0,1,1,0,2,0,0.0,54,65,0.292,0.168,1,0
U100845,info_session_registration,1,Boston College,semi_target,freshman,Psychology,other,0,0,0,0,4,6,3,0,13,4,0.308,185,2,0.489,0.291,1,0
U101994,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,12,18,2,32,0,0.0,191,2,0.0,0.0,0,0
U101544,resume_workshop_registration,1,UT Austin,semi_target,senior,Political Science,other,0,0,0,4,2,5,4,0,15,6,0.4,171,5,0.573,0.219,1,0
U101925,info_session_registration,1,Kent State University,non_target,freshman,Economics,finance_econ,1,0,1,1,4,3,13,0,23,7,0.304,189,13,0.596,0.221,1,0
U101252,info_session_registration,1,UT Austin,semi_target,junior,Finance,finance_econ,1,1,0,6,4,3,10,2,27,12,0.444,191,15,0.619,0.326,1,1
U100273,info_session_registration,1,University of Kansas,non_target,senior,Statistics,stem,1,0,1,5,3,17,19,0,46,10,0.217,199,6,0.936,0.49,1,1
U100875,self_completed_profile,1,University of Chicago,target,junior,Mathematics,stem,0,1,0,1,0,12,24,4,42,2,0.048,203,3,0.54,0.211,1,0
U100182,email_capture,1,University of Kansas,non_target,junior,Computer Science,stem,0,0,0,4,4,14,23,1,46,8,0.174,197,10,0.54,0.294,1,0
U101679,info_session_registration,1,UT Austin,semi_target,sophomore,Political Science,other,0,0,1,0,0,10,16,2,29,1,0.034,196,5,0.497,0.294,1,0
U101075,resume_template_form,1,Temple University,non_target,freshman,Communications,other,0,0,0,0,0,10,12,0,22,0,0.0,184,22,0.343,0.185,1,0
U101221,self_completed_profile,1,Harvard University,target,senior,Finance,finance_econ,0,0,1,5,4,4,7,1,22,10,0.455,175,2,0.664,0.328,1,1
U100462,resume_workshop_registration,1,Emory University,semi_target,sophomore,Accounting,finance_econ,1,0,0,2,3,10,13,2,31,6,0.194,203,5,0.44,0.163,1,0
U101475,email_capture,1,University of Illinois,semi_target,freshman,History,other,0,0,0,0,0,3,1,0,4,0,0.0,186,8,0.178,0.087,1,0
U100089,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,1,1,3,3,7,10,1,26,8,0.308,184,8,0.56,0.227,1,0
U101248,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,0,1,3,4,0,9,2,0.222,190,3,0.403,0.203,1,0
U101825,email_capture,1,Ohio State University,semi_target,freshman,Computer Science,stem,0,0,0,0,0,10,14,1,25,0,0.0,197,6,0.127,0.055,1,0
U101510,resume_workshop_registration,1,University of Virginia,semi_target,senior,Accounting,finance_econ,0,0,0,3,3,6,12,2,26,6,0.231,192,3,0.623,0.254,1,0
U100050,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,1,1,0,2,0,0.0,46,125,0.155,0.072,1,0
U100853,info_session_registration,1,Boston College,semi_target,junior,Accounting,finance_econ,1,1,1,1,8,12,12,1,37,12,0.324,205,2,0.845,0.477,1,1
U100415,self_completed_profile,1,Arizona State University,non_target,freshman,Engineering,stem,0,0,0,1,6,11,15,0,33,7,0.212,185,5,0.655,0.301,1,0
U100676,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,1,1,5,5,12,15,1,40,12,0.3,205,0,0.648,0.24,1,0
U101390,self_completed_profile,1,University of Michigan,target,senior,Communications,other,1,1,1,0,1,11,19,3,37,4,0.108,205,3,0.74,0.356,1,0
U100534,self_completed_profile,1,University of Michigan,target,senior,Psychology,other,1,0,0,4,8,10,12,0,35,13,0.371,203,6,0.643,0.264,1,1
U100234,resume_workshop_registration,1,University of Michigan,target,senior,Finance,finance_econ,1,0,1,2,3,15,14,1,37,7,0.189,205,1,0.622,0.219,1,0
U101513,resume_template_form,1,University of Kansas,non_target,sophomore,Accounting,finance_econ,0,1,1,1,2,7,12,0,24,5,0.208,189,15,0.486,0.173,1,0
U100680,self_completed_profile,1,University of Virginia,semi_target,junior,Mathematics,stem,0,1,1,6,8,10,17,0,43,16,0.372,203,1,0.831,0.299,1,1
U100581,info_session_registration,1,San Diego State,non_target,senior,Communications,other,0,1,0,1,4,6,13,2,27,6,0.222,198,7,0.505,0.233,1,0
U100401,resume_workshop_registration,1,University of Virginia,semi_target,sophomore,Computer Science,stem,1,0,1,5,6,8,14,1,36,13,0.361,200,3,0.531,0.278,1,1
U100698,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,1,0,2,3,3,8,0,17,6,0.353,163,34,0.478,0.252,1,0
U100527,self_completed_profile,1,Boston College,semi_target,senior,Communications,other,0,0,0,3,0,7,7,0,17,3,0.176,196,6,0.469,0.179,1,0
U101694,email_capture,1,Ohio State University,semi_target,freshman,Economics,finance_econ,0,0,0,1,0,9,7,0,17,1,0.059,168,1,0.5,0.18,1,0
U101392,resume_template_form,1,University of Kansas,non_target,senior,Computer Science,stem,0,0,0,2,4,6,12,1,25,6,0.24,193,3,0.568,0.259,1,0
U101175,resume_template_form,1,Ohio State University,semi_target,junior,Economics,finance_econ,0,0,0,5,7,9,10,1,32,12,0.375,201,4,0.404,0.196,1,0
U101463,info_session_registration,1,University of Pennsylvania,target,junior,Communications,other,0,0,0,1,0,4,13,0,18,1,0.056,194,7,0.438,0.154,1,0
U100132,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,10,7,0,17,0,0.0,174,24,0.282,0.105,1,0
U100738,self_completed_profile,1,University of Kansas,non_target,junior,Psychology,other,0,0,0,0,0,15,6,0,21,0,0.0,195,8,0.383,0.168,1,0
U100029,self_completed_profile,1,University of Pennsylvania,target,senior,Economics,finance_econ,0,0,1,2,0,11,17,0,31,3,0.097,200,8,0.585,0.268,1,0
U100238,email_capture,1,UT Austin,semi_target,senior,Engineering,stem,0,0,1,2,4,6,7,0,20,7,0.35,195,7,0.551,0.303,1,0
U101359,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,2,1,8,19,2,32,3,0.094,203,4,0.676,0.339,1,0
U101705,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,1,1,4,9,11,19,1,47,16,0.34,187,18,0.732,0.4,1,0
U100323,self_completed_profile,1,University of Michigan,target,senior,Political Science,other,1,0,0,1,5,5,6,0,18,7,0.389,191,17,0.663,0.313,1,1
U100628,info_session_registration,1,Temple University,non_target,senior,Political Science,other,0,0,1,1,3,9,16,1,31,5,0.161,201,1,0.509,0.276,1,0
U101909,resume_template_form,1,University of Virginia,semi_target,junior,Psychology,other,0,0,1,3,3,1,1,0,9,7,0.778,168,37,0.341,0.164,1,1
U100769,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,1,0,9,14,0,24,1,0.042,208,0,0.375,0.225,1,0
U101941,resume_template_form,1,University of Michigan,target,junior,Accounting,finance_econ,0,0,0,3,8,2,4,0,17,11,0.647,164,10,0.589,0.35,1,0
U101850,resume_template_form,1,Temple University,non_target,sophomore,Psychology,other,0,0,0,0,0,8,17,0,25,0,0.0,176,31,0.226,0.102,1,0
U100379,email_capture,1,Boston College,semi_target,junior,History,other,0,0,0,0,0,3,2,0,5,0,0.0,99,82,0.231,0.083,1,0
U101582,email_capture,1,Boston College,semi_target,sophomore,History,other,0,0,0,1,1,7,14,2,25,2,0.08,186,0,0.475,0.275,1,0
U101539,self_completed_profile,1,Boston College,semi_target,senior,Computer Science,stem,1,0,1,4,2,7,7,0,22,8,0.364,200,1,0.476,0.185,1,1
U100747,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,0,1,0,3,3,0,8,2,0.25,168,16,0.39,0.171,1,0
U101054,resume_workshop_registration,1,UT Austin,semi_target,junior,Political Science,other,0,0,1,2,3,16,18,3,43,6,0.14,205,2,0.789,0.446,1,0
U101690,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,2,5,1,1,9,2,0.222,166,41,0.36,0.187,1,0
U100350,resume_template_form,1,Harvard University,target,freshman,Accounting,finance_econ,1,1,0,5,8,8,21,2,46,15,0.326,202,4,0.56,0.259,1,0
U101272,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,0,0,3,7,0,11,1,0.091,137,59,0.403,0.143,1,0
U101848,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,2,1,4,6,0,13,3,0.231,169,2,0.501,0.3,1,0
U100051,resume_template_form,1,UT Austin,semi_target,senior,Finance,finance_econ,0,0,1,3,4,4,21,2,35,8,0.229,193,1,0.669,0.263,1,0
U100507,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,5,1,1,7,0,0.0,144,48,0.357,0.158,1,0
U101060,resume_workshop_registration,1,San Diego State,non_target,senior,Communications,other,0,0,0,1,0,14,19,1,35,1,0.029,205,0,0.469,0.217,1,0
U101633,resume_workshop_registration,1,University of Virginia,semi_target,senior,Communications,other,0,0,0,2,1,9,10,2,24,3,0.125,190,14,0.428,0.189,1,0
U101102,resume_template_form,1,Emory University,semi_target,sophomore,Finance,finance_econ,0,1,0,1,2,5,4,0,13,4,0.308,179,3,0.438,0.173,1,0
U101037,resume_workshop_registration,1,Kent State University,non_target,senior,Finance,finance_econ,1,1,0,5,7,14,10,2,40,14,0.35,196,10,0.793,0.372,1,1
U101699,email_capture,1,University of Chicago,target,junior,Computer Science,stem,1,1,1,2,3,6,9,0,23,8,0.348,197,9,0.354,0.201,1,0
U101082,resume_template_form,1,Kent State University,non_target,junior,Economics,finance_econ,0,0,0,1,0,22,29,1,53,1,0.019,193,0,0.526,0.287,1,0
U100575,info_session_registration,1,Harvard University,target,freshman,Engineering,stem,1,0,1,2,1,10,13,2,30,5,0.167,203,3,0.591,0.325,1,1
U100233,resume_template_form,1,Kent State University,non_target,junior,Political Science,other,0,0,0,0,0,9,19,2,30,0,0.0,189,7,0.306,0.118,1,0
U101862,email_capture,1,Temple University,non_target,sophomore,Computer Science,stem,0,0,0,0,0,4,4,0,8,0,0.0,186,13,0.125,0.061,1,0
U101436,self_completed_profile,1,UT Austin,semi_target,senior,History,other,1,0,1,3,6,9,16,1,37,11,0.297,205,1,0.628,0.243,1,0
U100743,resume_template_form,1,Kent State University,non_target,senior,Statistics,stem,0,0,0,3,6,16,23,5,53,9,0.17,199,5,0.717,0.409,1,0
U100478,resume_template_form,1,New York University,target,junior,Finance,finance_econ,0,1,1,4,4,7,10,1,28,10,0.357,203,1,0.482,0.181,1,0
U100999,self_completed_profile,1,UT Austin,semi_target,sophomore,Computer Science,stem,1,0,0,0,0,12,11,1,25,1,0.04,199,10,0.37,0.154,1,0
U100193,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,1,5,0,6,0,0.0,167,9,0.264,0.133,1,0
U101408,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,12,26,4,42,0,0.0,186,0,0.358,0.13,1,0
U101614,resume_workshop_registration,1,University of Virginia,semi_target,senior,Statistics,stem,0,1,0,1,1,9,21,0,33,3,0.091,203,4,0.554,0.215,1,0
U101069,self_completed_profile,1,San Diego State,non_target,junior,Finance,finance_econ,0,1,0,2,1,7,13,2,26,4,0.154,203,3,0.522,0.27,1,0
U100487,resume_workshop_registration,1,University of Illinois,semi_target,freshman,Finance,finance_econ,0,1,0,0,0,8,11,1,21,1,0.048,197,2,0.347,0.166,1,0
U101693,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,3,3,14,10,0,31,7,0.226,189,15,0.649,0.314,1,0
U101048,resume_template_form,1,University of Michigan,target,junior,Accounting,finance_econ,0,0,0,0,0,5,2,0,7,0,0.0,152,23,0.249,0.096,1,0
U100471,info_session_registration,1,San Diego State,non_target,junior,Economics,finance_econ,1,1,0,0,2,8,16,1,29,4,0.138,204,2,0.425,0.207,1,0
U100256,resume_template_form,1,Harvard University,target,junior,Mathematics,stem,1,0,0,5,8,1,14,0,29,14,0.483,188,0,0.72,0.366,1,0
U101584,email_capture,1,Boston College,semi_target,senior,Accounting,finance_econ,1,0,0,5,5,12,17,1,41,11,0.268,206,2,0.684,0.298,1,0
U101819,resume_template_form,1,University of Chicago,target,junior,History,other,0,0,0,0,0,16,11,1,28,0,0.0,189,17,0.436,0.207,1,0
U100491,resume_template_form,1,University of Virginia,semi_target,senior,Psychology,other,0,0,0,0,0,9,14,0,23,0,0.0,180,11,0.239,0.096,1,0
U101571,resume_template_form,1,Kent State University,non_target,senior,Economics,finance_econ,0,1,0,2,2,11,12,1,29,5,0.172,189,8,0.591,0.252,1,0
U101146,email_capture,1,San Diego State,non_target,junior,History,other,0,0,0,0,0,8,6,1,15,0,0.0,163,11,0.0,0.0,0,0
U100578,self_completed_profile,1,University of Nevada,non_target,freshman,Mathematics,stem,0,0,0,0,1,11,2,0,14,1,0.071,165,5,0.385,0.21,1,0
U100706,info_session_registration,1,University of Chicago,target,freshman,Statistics,stem,0,0,0,3,2,5,2,0,12,5,0.417,121,41,0.451,0.212,1,0
U101713,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,1,10,5,0,16,1,0.062,167,3,0.385,0.159,1,0
U100206,self_completed_profile,1,Harvard University,target,junior,Political Science,other,1,0,0,2,4,7,14,3,31,7,0.226,196,8,0.568,0.306,1,0
U101663,info_session_registration,1,UT Austin,semi_target,junior,Mathematics,stem,0,0,1,1,1,18,24,2,47,3,0.064,203,5,0.705,0.358,1,0
U101200,resume_template_form,1,University of Virginia,semi_target,junior,Accounting,finance_econ,0,0,1,0,2,2,14,3,22,3,0.136,192,1,0.524,0.271,1,0
U100848,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,1,1,1,0,9,8,0,20,3,0.15,189,9,0.379,0.168,1,0
U101814,self_completed_profile,1,San Diego State,non_target,junior,History,other,0,0,0,0,1,7,13,2,23,1,0.043,170,2,0.426,0.185,1,0
U100000,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,2,0,14,14,3,33,2,0.061,195,11,0.0,0.0,0,0
U100226,email_capture,1,San Diego State,non_target,junior,Political Science,other,0,0,0,0,1,10,8,1,20,1,0.05,193,14,0.332,0.174,1,0
U101956,resume_template_form,1,Ohio State University,semi_target,senior,Political Science,other,0,0,1,1,4,7,14,2,29,6,0.207,200,1,0.624,0.262,1,0
U100249,email_capture,1,Ohio State University,semi_target,senior,Communications,other,0,0,0,0,0,4,1,0,5,0,0.0,162,1,0.135,0.058,1,0
U100889,resume_workshop_registration,1,University of Virginia,semi_target,sophomore,Political Science,other,1,0,1,3,6,6,10,0,27,11,0.407,172,16,0.486,0.213,1,0
U101450,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,1,1,3,2,7,6,0,20,7,0.35,205,1,0.478,0.198,1,1
U100979,email_capture,1,Kent State University,non_target,sophomore,Accounting,finance_econ,0,0,0,0,0,7,4,0,11,0,0.0,205,2,0.335,0.199,1,0
U101029,email_capture,1,University of Illinois,semi_target,junior,Mathematics,stem,0,0,0,0,0,5,2,0,7,0,0.0,157,35,0.237,0.098,1,0
U100313,resume_workshop_registration,1,Boston College,semi_target,junior,Communications,other,1,0,1,4,9,7,6,0,28,15,0.536,202,1,0.0,0.0,0,1
U100596,email_capture,1,Emory University,semi_target,freshman,Psychology,other,0,1,1,2,3,10,15,2,34,7,0.206,204,3,0.678,0.367,1,0
U101763,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,1,4,0,5,0,0.0,169,16,0.312,0.141,1,0
U100059,resume_workshop_registration,1,University of Nevada,non_target,sophomore,Computer Science,stem,1,0,0,0,1,3,9,1,15,2,0.133,188,0,0.413,0.165,1,0
U101369,email_capture,1,University of Illinois,semi_target,junior,Economics,finance_econ,0,0,1,0,0,3,8,0,12,1,0.083,205,2,0.39,0.192,1,0
U100047,email_capture,1,UT Austin,semi_target,senior,Economics,finance_econ,0,0,1,0,2,7,6,0,16,3,0.188,199,2,0.418,0.194,1,0
U101877,info_session_registration,1,San Diego State,non_target,sophomore,Psychology,other,0,0,0,2,1,2,21,1,27,3,0.111,203,5,0.51,0.194,1,0
U101807,email_capture,1,University of Nevada,non_target,sophomore,Computer Science,stem,0,0,0,0,0,7,2,0,9,0,0.0,170,21,0.219,0.079,1,0
U100969,resume_workshop_registration,1,Kent State University,non_target,junior,Psychology,other,0,0,1,1,6,12,9,2,31,8,0.258,204,1,0.609,0.262,1,1
U101656,info_session_registration,1,Boston College,semi_target,junior,Economics,finance_econ,0,0,1,0,5,13,20,4,43,6,0.14,194,7,0.723,0.41,1,0
U101310,resume_template_form,1,Ohio State University,semi_target,senior,Computer Science,stem,0,0,0,0,2,6,9,1,18,2,0.111,190,9,0.405,0.157,1,0
U101910,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,1,1,0,2,0,0.0,7,101,0.057,0.029,1,0
U100978,email_capture,1,Ohio State University,semi_target,junior,Economics,finance_econ,0,0,1,0,2,10,16,2,31,3,0.097,205,2,0.68,0.239,1,0
U101858,email_capture,1,University of Pennsylvania,target,freshman,Statistics,stem,0,0,0,1,1,7,7,1,17,2,0.118,198,5,0.472,0.18,1,0
U101702,resume_workshop_registration,1,Ohio State University,semi_target,sophomore,Finance,finance_econ,0,0,0,1,2,4,7,0,14,3,0.214,198,8,0.641,0.258,1,0
U100312,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,1,1,0,2,0,0.0,48,67,0.137,0.077,1,0
U100091,resume_workshop_registration,1,Emory University,semi_target,freshman,History,other,0,0,1,0,1,11,14,1,28,2,0.071,189,11,0.663,0.249,1,0
U100721,info_session_registration,1,Cornell University,target,freshman,Statistics,stem,0,0,1,5,2,11,12,1,32,8,0.25,198,0,0.536,0.271,1,0
U101528,info_session_registration,1,Temple University,non_target,junior,Political Science,other,0,1,0,0,0,7,9,2,19,1,0.053,195,3,0.549,0.234,1,0
U101265,resume_workshop_registration,1,Ohio State University,semi_target,junior,Statistics,stem,1,1,1,7,1,9,11,3,34,11,0.324,184,22,0.691,0.261,1,0
U100734,info_session_registration,1,Ohio State University,semi_target,sophomore,Communications,other,1,0,0,4,9,2,1,0,17,14,0.824,185,21,0.586,0.297,1,1
U100811,info_session_registration,1,San Diego State,non_target,senior,Finance,finance_econ,1,0,0,3,3,7,13,0,27,7,0.259,198,2,0.365,0.192,1,0
U101749,email_capture,1,University of Virginia,semi_target,senior,History,other,0,0,0,0,0,4,2,0,6,0,0.0,82,127,0.382,0.219,1,0
U100459,resume_workshop_registration,1,University of Nevada,non_target,freshman,Economics,finance_econ,1,0,0,1,2,3,6,0,13,4,0.308,200,7,0.0,0.0,0,0
U101881,email_capture,1,University of Illinois,semi_target,junior,Communications,other,0,0,0,0,0,3,4,0,7,0,0.0,105,16,0.244,0.108,1,0
U101484,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,3,1,5,11,0,21,5,0.238,207,0,0.48,0.238,1,0
U100849,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,4,4,0,8,0,0.0,191,12,0.166,0.066,1,0
U100383,resume_workshop_registration,1,University of Michigan,target,senior,Accounting,finance_econ,1,0,0,3,3,6,16,1,30,7,0.233,190,5,0.671,0.334,1,1
U100017,info_session_registration,1,University of Virginia,semi_target,senior,Communications,other,0,0,0,2,4,9,20,2,37,6,0.162,207,0,0.485,0.224,1,0
U100955,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,1,1,1,1,0,4,2,0.5,151,11,0.298,0.148,1,0
U101803,resume_template_form,1,San Diego State,non_target,senior,Political Science,other,1,1,0,2,4,10,9,4,31,8,0.258,203,3,0.578,0.304,1,1
